1,1,325.00,112.00,54.00,45.00,1,-1,-1,-1
1,2,254.00,125.00,46.00,44.00,1,-1,-1,-1
1,3,180.00,128.00,41.00,40.00,1,-1,-1,-1
1,4,944.00,110.00,99.00,50.00,1,-1,-1,-1
1,5,805.00,143.00,114.00,60.00,1,-1,-1,-1
1,6,158.00,155.00,50.00,43.00,1,-1,-1,-1
1,7,236.00,80.00,28.00,24.00,1,-1,-1,-1
1,8,347.00,201.00,166.00,69.00,1,-1,-1,-1
1,9,788.00,47.00,47.00,26.00,1,-1,-1,-1
1,10,899.00,71.00,54.00,31.00,1,-1,-1,-1
1,11,1096.00,83.00,50.00,23.00,1,-1,-1,-1
1,12,871.00,105.00,75.00,40.00,1,-1,-1,-1
1,13,839.00,63.00,47.00,25.00,1,-1,-1,-1
1,14,740.00,42.00,39.00,20.00,1,-1,-1,-1
1,15,941.00,94.00,44.00,39.00,1,-1,-1,-1
1,16,176.00,119.00,30.00,28.00,1,-1,-1,-1
2,1,325.00,112.00,54.00,45.00,1,-1,-1,-1
2,2,254.00,125.00,46.00,44.00,1,-1,-1,-1
2,3,180.00,128.00,41.00,40.00,1,-1,-1,-1
2,4,944.00,110.00,99.00,50.00,1,-1,-1,-1
2,5,773.00,135.00,108.00,58.00,1,-1,-1,-1
2,6,158.00,155.00,50.00,43.00,1,-1,-1,-1
2,7,237.00,80.00,29.00,24.00,1,-1,-1,-1
2,8,321.00,201.00,162.00,68.00,1,-1,-1,-1
2,9,788.00,47.00,47.00,26.00,1,-1,-1,-1
2,10,899.00,71.00,54.00,31.00,1,-1,-1,-1
2,11,1096.00,83.00,50.00,23.00,1,-1,-1,-1
2,12,871.00,105.00,75.00,39.00,1,-1,-1,-1
2,13,839.00,63.00,47.00,25.00,1,-1,-1,-1
2,14,740.00,42.00,39.00,20.00,1,-1,-1,-1
2,15,941.00,94.00,44.00,39.00,1,-1,-1,-1
2,16,176.00,119.00,30.00,28.00,1,-1,-1,-1
3,1,325.00,112.00,54.00,45.00,1,-1,-1,-1
3,2,254.00,125.00,46.00,45.00,1,-1,-1,-1
3,3,179.00,128.00,41.00,40.00,1,-1,-1,-1
3,4,944.00,110.00,99.00,50.00,1,-1,-1,-1
3,5,743.00,127.00,102.00,55.00,1,-1,-1,-1
3,6,157.00,155.00,50.00,43.00,1,-1,-1,-1
3,7,238.00,81.00,29.00,25.00,1,-1,-1,-1
3,8,295.00,203.00,160.00,67.00,1,-1,-1,-1
3,9,788.00,47.00,47.00,26.00,1,-1,-1,-1
