1,1,202.00,208.00,129.00,57.00,1,-1,-1,-1
1,2,889.00,369.00,217.00,140.00,1,-1,-1,-1
1,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
1,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
1,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
1,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
1,7,319.00,140.00,71.00,39.00,1,-1,-1,-1
1,8,779.00,168.00,127.00,56.00,1,-1,-1,-1
1,9,485.00,220.00,174.00,87.00,1,-1,-1,-1
1,10,956.00,111.00,45.00,23.00,1,-1,-1,-1
1,11,843.00,116.00,58.00,32.00,1,-1,-1,-1
1,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
1,13,543.00,157.00,121.00,49.00,1,-1,-1,-1
1,14,757.00,96.00,57.00,26.00,1,-1,-1,-1
1,15,130.00,125.00,36.00,29.00,1,-1,-1,-1
1,16,940.00,104.00,31.00,18.00,1,-1,-1,-1
1,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
1,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
2,1,186.00,209.00,128.00,58.00,1,-1,-1,-1
2,2,864.00,356.00,215.00,135.00,1,-1,-1,-1
2,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
2,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
2,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
2,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
2,7,326.00,141.00,73.00,39.00,1,-1,-1,-1
2,8,793.00,169.00,126.00,55.00,1,-1,-1,-1
2,9,469.00,215.00,171.00,87.00,1,-1,-1,-1
2,10,954.00,111.00,44.00,23.00,1,-1,-1,-1
2,11,839.00,115.00,58.00,33.00,1,-1,-1,-1
2,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
2,13,558.00,159.00,121.00,49.00,1,-1,-1,-1
2,14,754.00,96.00,59.00,26.00,1,-1,-1,-1
2,15,130.00,125.00,36.00,29.00,1,-1,-1,-1
2,16,936.00,104.00,33.00,18.00,1,-1,-1,-1
2,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
2,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
3,1,167.00,211.00,129.00,60.00,1,-1,-1,-1
3,2,838.00,343.00,213.00,133.00,1,-1,-1,-1
3,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
3,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
3,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
3,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
3,7,333.00,142.00,76.00,40.00,1,-1,-1,-1
3,8,806.00,169.00,122.00,55.00,1,-1,-1,-1
3,9,455.00,213.00,168.00,86.00,1,-1,-1,-1
3,10,949.00,110.00,44.00,24.00,1,-1,-1,-1
3,11,834.00,115.00,60.00,32.00,1,-1,-1,-1
3,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
3,13,574.00,160.00,123.00,49.00,1,-1,-1,-1
3,14,750.00,96.00,60.00,26.00,1,-1,-1,-1
3,15,130.00,125.00,36.00,29.00,1,-1,-1,-1
3,16,934.00,103.00,31.00,17.00,1,-1,-1,-1
3,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
3,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
3,20,1087.00,133.00,22.00,17.00,1,-1,-1,-1
4,1,146.00,214.00,133.00,60.00,1,-1,-1,-1
4,2,812.00,332.00,212.00,128.00,1,-1,-1,-1
4,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
4,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
4,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
4,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
4,7,340.00,143.00,79.00,39.00,1,-1,-1,-1
4,8,820.00,170.00,119.00,54.00,1,-1,-1,-1
4,9,440.00,210.00,165.00,85.00,1,-1,-1,-1
4,10,946.00,110.00,44.00,24.00,1,-1,-1,-1
4,11,831.00,115.00,61.00,33.00,1,-1,-1,-1
4,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
4,13,591.00,161.00,124.00,49.00,1,-1,-1,-1
4,14,747.00,96.00,59.00,26.00,1,-1,-1,-1
4,15,130.00,125.00,36.00,29.00,1,-1,-1,-1
4,16,931.00,103.00,31.00,17.00,1,-1,-1,-1
4,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
4,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
4,20,1086.00,133.00,22.00,17.00,1,-1,-1,-1
5,1,134.00,216.00,126.00,60.00,1,-1,-1,-1
5,2,789.00,321.00,207.00,123.00,1,-1,-1,-1
5,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
5,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
5,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
5,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
5,7,349.00,143.00,83.00,40.00,1,-1,-1,-1
5,8,834.00,170.00,114.00,53.00,1,-1,-1,-1
5,9,426.00,207.00,162.00,83.00,1,-1,-1,-1
5,10,941.00,109.00,46.00,24.00,1,-1,-1,-1
5,11,827.00,115.00,62.00,33.00,1,-1,-1,-1
5,12,590.00,105.00,80.00,31.00,1,-1,-1,-1
5,13,607.00,162.00,125.00,49.00,1,-1,-1,-1
5,14,743.00,96.00,60.00,27.00,1,-1,-1,-1
5,15,130.00,125.00,35.00,28.00,1,-1,-1,-1
5,16,927.00,102.00,31.00,18.00,1,-1,-1,-1
5,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
5,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
5,20,1084.00,133.00,22.00,17.00,1,-1,-1,-1
6,1,120.00,219.00,122.00,61.00,1,-1,-1,-1
6,2,764.00,310.00,207.00,121.00,1,-1,-1,-1
6,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
6,4,166.00,155.00,43.00,39.00,1,-1,-1,-1
6,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
6,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
6,7,355.00,144.00,88.00,42.00,1,-1,-1,-1
6,8,846.00,170.00,111.00,53.00,1,-1,-1,-1
6,9,411.00,206.00,160.00,81.00,1,-1,-1,-1
6,10,937.00,109.00,47.00,24.00,1,-1,-1,-1
6,11,822.00,115.00,63.00,33.00,1,-1,-1,-1
6,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
6,13,625.00,163.00,124.00,50.00,1,-1,-1,-1
6,14,740.00,96.00,61.00,27.00,1,-1,-1,-1
6,15,130.00,125.00,35.00,28.00,1,-1,-1,-1
6,16,925.00,102.00,32.00,18.00,1,-1,-1,-1
6,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
6,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
6,20,1082.00,133.00,22.00,17.00,1,-1,-1,-1
7,1,99.00,222.00,124.00,65.00,1,-1,-1,-1
7,2,743.00,301.00,203.00,115.00,1,-1,-1,-1
7,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
7,4,166.00,154.00,43.00,39.00,1,-1,-1,-1
7,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
7,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
7,7,367.00,144.00,89.00,43.00,1,-1,-1,-1
7,8,858.00,171.00,108.00,51.00,1,-1,-1,-1
7,9,398.00,204.00,158.00,80.00,1,-1,-1,-1
7,10,934.00,109.00,47.00,24.00,1,-1,-1,-1
7,11,818.00,115.00,64.00,34.00,1,-1,-1,-1
7,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
7,13,641.00,165.00,124.00,50.00,1,-1,-1,-1
7,14,738.00,96.00,61.00,26.00,1,-1,-1,-1
7,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
7,16,921.00,102.00,32.00,18.00,1,-1,-1,-1
7,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
7,18,576.00,44.00,39.00,17.00,1,-1,-1,-1
7,20,1079.00,133.00,23.00,17.00,1,-1,-1,-1
8,1,85.00,225.00,119.00,67.00,1,-1,-1,-1
8,2,723.00,292.00,198.00,110.00,1,-1,-1,-1
8,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
8,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
8,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
8,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
8,7,376.00,144.00,93.00,45.00,1,-1,-1,-1
8,8,870.00,171.00,102.00,51.00,1,-1,-1,-1
8,9,383.00,201.00,156.00,79.00,1,-1,-1,-1
8,10,930.00,108.00,46.00,25.00,1,-1,-1,-1
8,11,813.00,115.00,66.00,34.00,1,-1,-1,-1
8,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
8,13,657.00,165.00,122.00,51.00,1,-1,-1,-1
8,14,735.00,96.00,61.00,27.00,1,-1,-1,-1
8,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
8,16,917.00,102.00,33.00,17.00,1,-1,-1,-1
8,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
8,18,576.00,44.00,39.00,17.00,1,-1,-1,-1
8,20,1077.00,132.00,23.00,17.00,1,-1,-1,-1
8,21,1188.00,517.00,90.00,105.00,1,-1,-1,-1
9,1,68.00,225.00,119.00,72.00,1,-1,-1,-1
9,2,704.00,284.00,194.00,106.00,1,-1,-1,-1
9,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
9,4,165.00,154.00,43.00,40.00,1,-1,-1,-1
9,5,143.00,134.00,36.00,37.00,1,-1,-1,-1
9,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
9,7,388.00,145.00,97.00,45.00,1,-1,-1,-1
9,8,881.00,171.00,97.00,50.00,1,-1,-1,-1
9,9,369.00,201.00,153.00,76.00,1,-1,-1,-1
9,10,927.00,109.00,47.00,24.00,1,-1,-1,-1
9,11,810.00,115.00,67.00,34.00,1,-1,-1,-1
9,12,590.00,105.00,80.00,31.00,1,-1,-1,-1
9,13,673.00,167.00,123.00,50.00,1,-1,-1,-1
9,14,733.00,96.00,60.00,27.00,1,-1,-1,-1
9,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
9,16,914.00,101.00,35.00,18.00,1,-1,-1,-1
9,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
9,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
9,20,1075.00,132.00,23.00,17.00,1,-1,-1,-1
9,21,1153.00,493.00,125.00,131.00,1,-1,-1,-1
10,1,47.00,230.00,120.00,77.00,1,-1,-1,-1
10,2,684.00,276.00,190.00,104.00,1,-1,-1,-1
10,3,206.00,128.00,47.00,36.00,1,-1,-1,-1
10,4,166.00,154.00,43.00,40.00,1,-1,-1,-1
10,5,143.00,134.00,36.00,37.00,1,-1,-1,-1
10,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
10,7,398.00,147.00,100.00,45.00,1,-1,-1,-1
10,8,892.00,171.00,92.00,49.00,1,-1,-1,-1
10,9,356.00,200.00,151.00,75.00,1,-1,-1,-1
10,10,921.00,108.00,49.00,25.00,1,-1,-1,-1
10,11,805.00,115.00,68.00,35.00,1,-1,-1,-1
10,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
10,13,688.00,168.00,125.00,49.00,1,-1,-1,-1
10,14,730.00,96.00,61.00,27.00,1,-1,-1,-1
10,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
10,16,912.00,101.00,33.00,17.00,1,-1,-1,-1
10,17,654.00,47.00,60.00,29.00,1,-1,-1,-1
10,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
10,20,1073.00,132.00,24.00,17.00,1,-1,-1,-1
10,21,1121.00,477.00,157.00,148.00,1,-1,-1,-1
11,1,34.00,241.00,110.00,70.00,1,-1,-1,-1
11,2,662.00,269.00,190.00,101.00,1,-1,-1,-1
11,3,207.00,128.00,46.00,36.00,1,-1,-1,-1
11,4,166.00,155.00,42.00,40.00,1,-1,-1,-1
11,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
11,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
11,7,410.00,148.00,104.00,46.00,1,-1,-1,-1
11,8,904.00,171.00,87.00,49.00,1,-1,-1,-1
11,9,343.00,198.00,149.00,74.00,1,-1,-1,-1
11,10,918.00,108.00,49.00,25.00,1,-1,-1,-1
11,11,799.00,115.00,72.00,36.00,1,-1,-1,-1
11,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
11,13,703.00,168.00,121.00,50.00,1,-1,-1,-1
11,14,728.00,96.00,61.00,27.00,1,-1,-1,-1
11,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
11,16,907.00,100.00,35.00,18.00,1,-1,-1,-1
11,17,654.00,46.00,61.00,29.00,1,-1,-1,-1
11,18,576.00,44.00,40.00,16.00,1,-1,-1,-1
11,20,1071.00,132.00,24.00,17.00,1,-1,-1,-1
11,21,1089.00,462.00,190.00,147.00,1,-1,-1,-1
11,22,1037.00,115.00,24.00,17.00,1,-1,-1,-1
12,1,18.00,245.00,112.00,72.00,1,-1,-1,-1
12,2,644.00,263.00,186.00,96.00,1,-1,-1,-1
12,3,207.00,128.00,46.00,36.00,1,-1,-1,-1
12,4,166.00,155.00,42.00,40.00,1,-1,-1,-1
12,5,143.00,134.00,36.00,38.00,1,-1,-1,-1
12,6,0.00,409.00,202.00,143.00,1,-1,-1,-1
12,7,422.00,149.00,108.00,46.00,1,-1,-1,-1
12,8,913.00,170.00,83.00,48.00,1,-1,-1,-1
12,9,330.00,197.00,147.00,74.00,1,-1,-1,-1
12,10,913.00,108.00,50.00,25.00,1,-1,-1,-1
12,11,799.00,114.00,70.00,37.00,1,-1,-1,-1
12,12,590.00,105.00,79.00,31.00,1,-1,-1,-1
12,13,718.00,168.00,120.00,50.00,1,-1,-1,-1
12,14,725.00,96.00,62.00,28.00,1,-1,-1,-1
12,15,130.00,125.00,34.00,28.00,1,-1,-1,-1
12,16,904.00,100.00,36.00,19.00,1,-1,-1,-1
12,17,654.00,46.00,61.00,29.00,1,-1,-1,-1
12,18,576.00,44.00,39.00,16.00,1,-1,-1,-1
12,20,1069.00,132.00,24.00,17.00,1,-1,-1,-1
12,21,1057.00,446.00,205.00,144.00,1,-1,-1,-1
12,22,1035.00,114.00,25.00,17.00,1,-1,-1,-1
13,1,0.00,252.00,111.00,72.00,1,-1,-1,-1
13,2,627.00,258.00,180.00,91.00,1,-1,-1,-1
